event,owner,liquidated,first_liq,block_label,block_time,health_factor
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h36,2022-05-10T12:00:00Z,1.1633
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h42,2022-05-10T18:00:00Z,1.1612
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h48,2022-05-11T00:00:00Z,1.1385
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h54,2022-05-11T06:00:00Z,1.163
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h60,2022-05-11T12:00:00Z,1.1763
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h66,2022-05-11T18:00:00Z,1.0561
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h72,2022-05-12T00:00:00Z,1.0818
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h78,2022-05-12T06:00:00Z,1.2509
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h84,2022-05-12T12:00:00Z,1.3365
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h90,2022-05-12T18:00:00Z,1.3381
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h96,2022-05-13T00:00:00Z,1.3449
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h102,2022-05-13T06:00:00Z,1.4587
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h108,2022-05-13T12:00:00Z,1.4095
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h114,2022-05-13T18:00:00Z,1.3888
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h00,2022-05-09T00:00:00Z,1.4195
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h06,2022-05-09T06:00:00Z,1.3874
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h12,2022-05-09T12:00:00Z,1.2952
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h18,2022-05-09T18:00:00Z,1.2312
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h24,2022-05-10T00:00:00Z,1.1706
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h30,2022-05-10T06:00:00Z,1.3506
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h36,2022-05-10T12:00:00Z,1.3497
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h42,2022-05-10T18:00:00Z,1.3482
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h48,2022-05-11T00:00:00Z,1.2942
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h54,2022-05-11T06:00:00Z,1.2975
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h60,2022-05-11T12:00:00Z,1.2046
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h66,2022-05-11T18:00:00Z,1.1059
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h72,2022-05-12T00:00:00Z,1.2362
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h78,2022-05-12T06:00:00Z,1.0107
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h84,2022-05-12T12:00:00Z,1.3708
