event,owner,liquidated,first_liq,block_label,block_time,health_factor
ftx,0x325958ff2c8b4ddd802fd9b3cc099e942738542a,true,2022-11-08T18:57:47.000Z,d1,2022-11-09T12:00:00Z,1.0491
ftx,0x325958ff2c8b4ddd802fd9b3cc099e942738542a,true,2022-11-08T18:57:47.000Z,d2,2022-11-10T12:00:00Z,
ftx,0x325958ff2c8b4ddd802fd9b3cc099e942738542a,true,2022-11-08T18:57:47.000Z,d3,2022-11-11T12:00:00Z,
ftx,0x9e97104f84e9255831454a984ff7833ee7dff43e,true,2022-11-09T21:23:23.000Z,d0,2022-11-08T12:00:00Z,1.2894
ftx,0x9e97104f84e9255831454a984ff7833ee7dff43e,true,2022-11-09T21:23:23.000Z,d1,2022-11-09T12:00:00Z,1.0513
ftx,0x9e97104f84e9255831454a984ff7833ee7dff43e,true,2022-11-09T21:23:23.000Z,d2,2022-11-10T12:00:00Z,1.1083
ftx,0x9e97104f84e9255831454a984ff7833ee7dff43e,true,2022-11-09T21:23:23.000Z,d3,2022-11-11T12:00:00Z,1.2072
ftx,0x05e24e336fc9603ffac46d69371a2352f704c0c4,true,2022-11-09T10:14:35.000Z,d0,2022-11-08T12:00:00Z,1.2424
ftx,0x05e24e336fc9603ffac46d69371a2352f704c0c4,true,2022-11-09T10:14:35.000Z,d1,2022-11-09T12:00:00Z,1.1099
ftx,0x05e24e336fc9603ffac46d69371a2352f704c0c4,true,2022-11-09T10:14:35.000Z,d2,2022-11-10T12:00:00Z,1.3509
ftx,0x05e24e336fc9603ffac46d69371a2352f704c0c4,true,2022-11-09T10:14:35.000Z,d3,2022-11-11T12:00:00Z,1.4713
ftx,0xd412f70d256d7b4bfb19a4d068c76dbaa4325674,true,2022-11-08T19:24:35.000Z,d0,2022-11-08T12:00:00Z,1.106
ftx,0xd412f70d256d7b4bfb19a4d068c76dbaa4325674,true,2022-11-08T19:24:35.000Z,d1,2022-11-09T12:00:00Z,1.2486
ftx,0xd412f70d256d7b4bfb19a4d068c76dbaa4325674,true,2022-11-08T19:24:35.000Z,d2,2022-11-10T12:00:00Z,1.1672
ftx,0xd412f70d256d7b4bfb19a4d068c76dbaa4325674,true,2022-11-08T19:24:35.000Z,d3,2022-11-11T12:00:00Z,1.2653
ftx,0x82d2f6d6c1980abd6aa68b535ce55fa911d7c64c,true,2022-11-09T23:30:11.000Z,d0,2022-11-08T12:00:00Z,1.3502
ftx,0x82d2f6d6c1980abd6aa68b535ce55fa911d7c64c,true,2022-11-09T23:30:11.000Z,d1,2022-11-09T12:00:00Z,1.1009
