event,owner,liquidated,first_liq,block_label,block_time,health_factor
june,0xe924fbec3946038211659bfa1a950b36a3943896,true,2022-06-11T08:50:04.000Z,d3,2022-06-18T20:00:00Z,1.2929
june,0x8dc9beb72446eabeebee3100fb643f62c48818ec,true,2022-06-13T08:49:41.000Z,d0,2022-06-08T12:00:00Z,1.2362
june,0x8dc9beb72446eabeebee3100fb643f62c48818ec,true,2022-06-13T08:49:41.000Z,d1,2022-06-13T12:00:00Z,1.125
june,0x8dc9beb72446eabeebee3100fb643f62c48818ec,true,2022-06-13T08:49:41.000Z,d2,2022-06-14T03:00:00Z,1.1824
june,0x8dc9beb72446eabeebee3100fb643f62c48818ec,true,2022-06-13T08:49:41.000Z,d3,2022-06-18T20:00:00Z,1.2757
june,0x19c085052782633a236754db2a8f4a4527207956,true,2022-06-11T12:51:37.000Z,d0,2022-06-08T12:00:00Z,1.095
june,0x19c085052782633a236754db2a8f4a4527207956,true,2022-06-11T12:51:37.000Z,d1,2022-06-13T12:00:00Z,1.0329
june,0x19c085052782633a236754db2a8f4a4527207956,true,2022-06-11T12:51:37.000Z,d2,2022-06-14T03:00:00Z,1.0426
june,0x19c085052782633a236754db2a8f4a4527207956,true,2022-06-11T12:51:37.000Z,d3,2022-06-18T20:00:00Z,1.0865
june,0x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,true,2022-06-12T02:34:33.000Z,d0,2022-06-08T12:00:00Z,1.1936
june,0x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,true,2022-06-12T02:34:33.000Z,d1,2022-06-13T12:00:00Z,1.0483
june,0x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,true,2022-06-12T02:34:33.000Z,d2,2022-06-14T03:00:00Z,1.1018
june,0x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,true,2022-06-12T02:34:33.000Z,d3,2022-06-18T20:00:00Z,1.2994
june,0x88ce54764113a75d43bd1af0c46bc44a68403047,true,2022-06-10T23:43:29.000Z,d0,2022-06-08T12:00:00Z,1.0518
june,0x88ce54764113a75d43bd1af0c46bc44a68403047,true,2022-06-10T23:43:29.000Z,d1,2022-06-13T12:00:00Z,1.1754
june,0x88ce54764113a75d43bd1af0c46bc44a68403047,true,2022-06-10T23:43:29.000Z,d2,2022-06-14T03:00:00Z,1.2356
june,0x88ce54764113a75d43bd1af0c46bc44a68403047,true,2022-06-10T23:43:29.000Z,d3,2022-06-18T20:00:00Z,1.203
june,0xfdfe415668e7f13c47918a1528b26872cc9443dd,true,2022-06-10T19:20:27.000Z,d0,2022-06-08T12:00:00Z,1.052
june,0xfdfe415668e7f13c47918a1528b26872cc9443dd,true,2022-06-10T19:20:27.000Z,d1,2022-06-13T12:00:00Z,0.698
